,代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,年份,月份,year,month,day,day_of_week,MA_5,MA_10,daily_return,volatility_5,volatility_10,RSI_14
3609,600519.SH,贵州茅台,2016-07-18,2224.0792,2238.0892,2211.1901,2215.0428,2335289.0,741065232.0,-9.1765,-0.4126,317.3334,0.1859,397222306338.0,397222306338,24.7839,5.772,11.8762,2016,2016-07,2016,7,18,0,2231.42044,2208.29703,-0.0041257172797664055,0.01924012800565737,0.024152161746867767,75.59032977885298
3610,600519.SH,贵州茅台,2016-07-19,2210.0693,2215.6733,2140.3698,2158.3025,4143166.0,1282256493.0,-56.7403,-2.5616,309.4871,0.3298,387047104158.0,387047104158,24.149,5.6242,11.572,2016,2016-07,2016,7,19,1,2208.1359,2213.57177,-0.025615893291091485,0.01299162944482095,0.025583916347612257,67.42141942607131
3611,600519.SH,贵州茅台,2016-07-20,2161.8751,2177.6363,2154.0295,2161.4548,1773384.0,548187889.0,3.1522,0.1461,309.1197,0.1412,387612393168.0,387612393168,24.1843,5.6324,11.5889,2016,2016-07,2016,7,20,2,2196.04532,2207.5264799999995,0.0014605459614673855,0.011498484379704577,0.0177878360237075,65.95775534629684
3612,600519.SH,贵州茅台,2016-07-21,2172.5927,2224.7797,2164.537,2202.2237,3300949.0,1041004812.0,40.7689,1.8862,315.3653,0.2628,394923464364.0,394923464364,24.6404,5.7386,11.8075,2016,2016-07,2016,7,21,3,2192.24862,2205.75422,0.01886178697791885,0.01596818370846301,0.019052056184685966,68.34916113605098
3613,600519.SH,贵州茅台,2016-07-22,2191.8564,2207.9678,2153.1889,2156.9716,2887145.0,893047922.0,-45.2521,-2.0548,309.3187,0.2298,386808426576.0,386808426576,24.1341,5.6207,11.5649,2016,2016-07,2016,7,22,4,2178.79908,2204.36023,-0.020548366635051774,0.01784460118264498,0.018864718231726536,59.272485775882146
3614,600519.SH,贵州茅台,2016-07-25,2154.73,2200.8928,2150.527,2180.3682,2362353.0,736751814.0,23.3966,1.0847,311.872,0.1881,391004127228.0,391004127228,24.3959,5.6816,11.6903,2016,2016-07,2016,7,25,0,2171.86416,2201.6423,0.010846967108885552,0.019422902036568098,0.018337243272757098,57.38998019081377
3615,600519.SH,贵州茅台,2016-07-26,2164.607,2238.0892,2161.0345,2234.8669,3555567.0,1121135548.0,54.4987,2.4995,315.3184,0.283,400777346112.0,400777346112,25.0057,5.8237,11.9825,2016,2016-07,2016,7,26,1,2187.17704,2197.65647,0.024995182006415373,0.01781045940839657,0.017353317232956092,51.45830060581724
3616,600519.SH,贵州茅台,2016-07-27,2240.5409,2245.7947,2159.6335,2199.6319,3922806.0,1235833182.0,-35.235,-1.5766,315.0381,0.3123,394458671178.0,394458671178,24.6114,5.7318,11.7936,2016,2016-07,2016,7,27,2,2194.81246,2195.42889,-0.015766039579359292,0.020623719599948326,0.016460119058782335,47.87327862914284
3617,600519.SH,贵州茅台,2016-07-28,2185.5519,2236.6882,2182.0494,2213.922,3964399.0,1254912053.0,14.2901,0.6497,316.5453,0.3156,397021314690.0,397021314690,24.7713,5.7691,11.8702,2016,2016-07,2016,7,28,3,2197.1521199999997,2194.7003699999996,0.0064965869971245205,0.01902739030219782,0.016626430691293447,54.856055366290875
3618,600519.SH,贵州茅台,2016-07-29,2207.1272,2233.7461,2192.5569,2193.6076,2900737.0,913987191.0,-20.3144,-0.9176,315.0879,0.2309,393378341070.0,393378341070,24.544,5.7161,11.7613,2016,2016-07,2016,7,29,4,2204.47932,2191.6391999999996,-0.009175752352612365,0.016254639057028505,0.016848714929047926,48.36590488841767
3619,600519.SH,贵州茅台,2016-08-01,2192.5569,2199.2116,2136.5171,2150.2468,3170185.0,980681835.0,-43.3608,-1.9767,309.3453,0.2524,385602476688.0,385602476688,24.0589,5.6032,11.5288,2016,2016-08,2016,8,1,0,2198.45504,2185.1596,-0.019766889939659138,0.018408692119033617,0.017841376445837887,34.54513083420126
3620,600519.SH,贵州茅台,2016-08-02,2152.2783,2175.0444,2121.4564,2144.9931,2654142.0,812078461.0,-5.2537,-0.2443,305.9665,0.2113,384660328338.0,384660328338,24.0001,5.5895,11.5006,2016,2016-08,2016,8,2,1,2180.4802799999998,2183.82866,-0.0024433009271306316,0.010501136767216654,0.01595716381568485,39.17159413434253
3621,600519.SH,贵州茅台,2016-08-03,2150.527,2156.8315,2130.5628,2149.2661,2403907.0,735080442.0,4.273,0.1992,305.7857,0.1914,385426608996.0,385426608996,24.0479,5.6006,11.5236,2016,2016-08,2016,8,3,2,2170.40712,2182.60979,0.001992081000167234,0.01027388771773615,0.015965317769882463,39.97265310844397
3622,600519.SH,贵州茅台,2016-08-04,2149.4763,2159.8436,2131.0532,2145.6235,2179364.0,666165432.0,-3.6426,-0.1695,305.6697,0.1735,384773386140.0,384773386140,24.0071,5.5911,11.504,2016,2016-08,2016,8,4,3,2156.74742,2176.94977,-0.001694811079930858,0.008579535802580017,0.014454286430102898,39.06432357974705
3623,600519.SH,贵州茅台,2016-08-05,2146.9545,2160.1238,2136.7272,2143.0317,2030848.0,622324412.0,-2.5918,-0.1208,306.4357,0.1617,384308592954.0,384308592954,23.9781,5.5844,11.4901,2016,2016-08,2016,8,5,4,2146.63224,2175.55578,-0.0012079472470357677,0.008632564160803371,0.012991908299726379,39.79348601625477
3624,600519.SH,贵州茅台,2016-08-08,2144.5728,2159.6335,2122.9274,2158.2325,2200740.0,672724165.0,15.2008,0.7093,305.6809,0.1752,387034542180.0,387034542180,24.1482,5.624,11.5716,2016,2016-08,2016,8,8,0,2148.2293799999998,2173.34221,0.007093128860389708,0.0039301989408473525,0.012675682957043537,49.98875432637134
3625,600519.SH,贵州茅台,2016-08-09,2158.7228,2225.2701,2146.4641,2211.8205,3928967.0,1230571980.0,53.5881,2.483,313.205,0.3128,396644455350.0,396644455350,24.7478,5.7636,11.8589,2016,2016-08,2016,8,9,1,2161.59486,2171.03757,0.024829576980237134,0.010986026299333892,0.012638075450422238,56.963003208757215
3626,600519.SH,贵州茅台,2016-08-10,2206.9171,2217.0743,2194.8685,2198.2309,2094471.0,659451040.0,-13.5896,-0.6144,314.8533,0.1667,394207431618.0,394207431618,24.5958,5.7282,11.7861,2016,2016-08,2016,8,10,2,2171.3878200000004,2170.89747,-0.006144079051622731,0.012290652210216375,0.011718786771815847,49.40314606956559
3627,600519.SH,贵州茅台,2016-08-11,2202.2237,2252.5895,2199.6319,2218.9656,3193972.0,1016399255.0,20.7347,0.9432,318.2242,0.2543,397925777106.0,397925777106,24.8278,5.7822,11.8973,2016,2016-08,2016,8,11,3,2186.05624,2171.40183,0.00943244861129,0.011871791734559945,0.01193447739366113,60.00000645224152
3628,600519.SH,贵州茅台,2016-08-12,2223.3787,2223.3787,2199.6319,2220.3666,2335283.0,737487495.0,1.401,0.0631,315.8022,0.1859,398177016666.0,398177016666,24.8434,5.7859,11.9048,2016,2016-08,2016,8,12,4,2201.52322,2174.07773,0.0006313752678275275,0.01158666847064226,0.011463737504141053,56.94478880399703
3629,600519.SH,贵州茅台,2016-08-15,2212.1708,2253.4301,2200.6126,2233.0456,3411013.0,1084418386.0,12.679,0.571,317.9168,0.2715,400450734684.0,400450734684,24.9853,5.8189,11.9727,2016,2016-08,2016,8,15,0,2216.48584,2182.35761,0.005710318287079241,0.01160540496698115,0.008787000500041012,49.630049420181216
3630,600519.SH,贵州茅台,2016-08-16,2255.6016,2258.964,2157.532,2168.1796,8837869.0,2755749508.0,-64.8661,-2.9048,311.8115,0.7035,388818343056.0,388818343056,24.2595,5.6499,11.625,2016,2016-08,2016,8,16,1,2207.75766,2184.67626,-0.029048220063217722,0.015232475905532204,0.013602306768531122,44.297687876991354
3631,600519.SH,贵州茅台,2016-08-17,2168.74,2178.3368,2147.0245,2158.6528,4375406.0,1347397784.0,-9.5268,-0.4394,307.9481,0.3483,387109914048.0,387109914048,24.1529,5.6251,11.5739,2016,2016-08,2016,8,17,2,2199.84204,2185.61493,-0.004393916444929258,0.015187589030404907,0.013708360994269034,39.80356590714702
3632,600519.SH,贵州茅台,2016-08-18,2157.1817,2169.0902,2137.4277,2146.5342,3100599.0,951674783.0,-12.1186,-0.5614,306.9326,0.2468,384936691854.0,384936691854,24.0173,5.5935,11.5089,2016,2016-08,2016,8,18,3,2185.35576,2185.7059999999997,-0.005613964413359929,0.01335647845428962,0.013834187834407662,41.04477328000535
3633,600519.SH,贵州茅台,2016-08-19,2142.121,2153.6793,2135.1161,2146.8844,1914091.0,585467699.0,0.3502,0.0163,305.8724,0.1524,384999501744.0,384999501744,24.0212,5.5944,11.5108,2016,2016-08,2016,8,19,4,2170.6593199999998,2186.09127,0.0001631467134322051,0.013295103172384515,0.013826258738418449,49.235177817063196
3634,600519.SH,贵州茅台,2016-08-22,2144.4327,2168.5999,2143.522,2152.7686,2081270.0,640455200.0,5.8842,0.2741,307.7233,0.1657,386054707896.0,386054707896,24.0871,5.6097,11.5423,2016,2016-08,2016,8,22,0,2154.60392,2185.54488,0.00274080896018436,0.012656671327821802,0.013654911355426293,51.76358142549905
3635,600519.SH,贵州茅台,2016-08-23,2152.8387,2164.8172,2142.121,2149.6864,1991426.0,612752800.0,-3.0822,-0.1432,307.6955,0.1585,385501980864.0,385501980864,24.0526,5.6017,11.5258,2016,2016-08,2016,8,23,1,2150.90528,2179.33147,-0.001431737716724335,0.0033852663640416935,0.010465797575071677,50.09584708251337
3636,600519.SH,贵州茅台,2016-08-24,2150.6671,2153.9595,2128.3213,2138.4785,2277942.0,695005299.0,-11.208,-0.5214,305.1023,0.1813,383492064384.0,383492064384,23.9272,5.5725,11.4657,2016,2016-08,2016,8,24,2,2146.87042,2173.3562300000003,-0.005213737222322212,0.0035631152374324287,0.01043681723706639,48.424968080528764
3637,600519.SH,贵州茅台,2016-08-25,2137.9181,2139.179,2101.9825,2122.5772,2536258.0,766099099.0,-15.9013,-0.7436,302.0588,0.2019,380640495378.0,380640495378,23.7493,5.5311,11.3805,2016,2016-08,2016,8,25,3,2142.07902,2163.7173900000003,-0.007435800734026499,0.0040950035226279356,0.009586117829832977,45.74095813814419
3638,600519.SH,贵州茅台,2016-08-26,2123.4878,2133.3648,2104.2942,2111.6494,2143645.0,648346749.0,-10.9278,-0.5148,302.4506,0.1706,378680826810.0,378680826810,23.627,5.5026,11.3219,2016,2016-08,2016,8,26,4,2135.03202,2152.8456699999997,-0.005148363979411652,0.004005166637292423,0.009422625406309733,40.124727960508224
3639,600519.SH,贵州茅台,2016-08-29,2157.532,2163.136,2137.9181,2154.2397,3805557.0,1169052449.0,42.5902,2.0169,307.1961,0.3029,386318509434.0,386318509434,23.5309,5.9453,11.5502,2016,2016-08,2016,8,29,0,2135.3262400000003,2144.96508,0.020169209907667573,0.011375963506229205,0.011999977014229736,37.196277143604334
3640,600519.SH,贵州茅台,2016-08-30,2150.527,2161.0345,2134.2054,2142.5413,2117052.0,649198656.0,-11.6983,-0.543,306.6522,0.1685,384220659108.0,384220659108,23.4031,5.913,11.4875,2016,2016-08,2016,8,30,1,2133.89722,2142.40125,-0.005430407767529455,0.011655412675591517,0.008111952541504442,37.51177296872559
3641,600519.SH,贵州茅台,2016-08-31,2148.4255,2176.8657,2140.2998,2172.8729,4040144.0,1250762220.0,30.3315,1.4157,309.5836,0.3216,389659995582.0,389659995582,23.7344,5.9967,11.6501,2016,2016-08,2016,8,31,2,2140.7761,2143.82326,0.014156833289514559,0.012896571777450856,0.00932111503830719,40.090374617365505
3642,600519.SH,贵州茅台,2016-09-01,2169.4404,2185.5519,2159.2832,2162.5055,1718597.0,532785268.0,-10.3674,-0.4771,310.0118,0.1368,387800822838.0,387800822838,23.6212,5.9681,11.5945,2016,2016-09,2016,9,1,3,2148.76176,2145.42039,-0.004771286898556992,0.01238906289837931,0.009261352858559554,38.02204845161119
3643,600519.SH,贵州茅台,2016-09-02,2157.532,2167.6892,2135.6765,2141.9809,1857224.0,570909575.0,-20.5246,-0.9491,307.3994,0.1478,384120163284.0,384120163284,23.397,5.9115,11.4845,2016,2016-09,2016,9,2,4,2154.82806,2144.93004,-0.009491120369404915,0.013292126963514481,0.009819177668430447,31.741581932276944
3644,600519.SH,贵州茅台,2016-09-05,2144.923,2164.537,2142.1911,2161.0345,1913870.0,589626257.0,19.0535,0.8895,308.0806,0.1524,387537021300.0,387537021300,23.6051,5.964,11.5866,2016,2016-09,2016,9,5,0,2156.18702,2145.75663,0.008895317413894821,0.010242331845234388,0.010208151186168909,48.24500687495739
3645,600519.SH,贵州茅台,2016-09-06,2161.0345,2174.0637,2159.9837,2171.1216,2062583.0,638681582.0,10.0872,0.4668,309.6513,0.1642,389345946132.0,389345946132,23.7153,5.9919,11.6407,2016,2016-09,2016,9,6,1,2161.90308,2147.90015,0.004667718169237833,0.009720546326660763,0.010266614405480766,53.05420398853256
3646,600519.SH,贵州茅台,2016-09-07,2169.3003,2169.3003,2140.0196,2147.725,2964515.0,908976239.0,-23.3966,-1.0776,306.6189,0.236,385150245480.0,385150245480,23.4597,5.9273,11.5153,2016,2016-09,2016,9,7,2,2156.8735,2148.8248,-0.010776273424758953,0.008711354546297075,0.010780895794365,50.276411863890566
3647,600519.SH,贵州茅台,2016-09-08,2137.9881,2147.0245,2132.3841,2142.2611,1670578.0,509979664.0,-5.4639,-0.2544,305.2714,0.133,384170411196.0,384170411196,23.4001,5.9122,11.486,2016,2016-09,2016,9,8,3,2152.8246200000003,2150.79319,-0.0025440407873446036,0.00860943183831119,0.01048865189405628,48.95171299796076
3648,600519.SH,贵州茅台,2016-09-09,2148.0753,2149.5463,2129.5121,2133.9252,1622251.0,494663720.0,-8.3359,-0.3891,304.9243,0.1291,382675535814.0,382675535814,23.309,5.8892,11.4413,2016,2016-09,2016,9,9,4,2151.21348,2153.02077,-0.003891169008296891,0.007681038983642737,0.010414402224972232,45.77442743058894
3649,600519.SH,贵州茅台,2016-09-12,2115.5021,2129.5121,2085.8711,2087.9026,3823881.0,1148690134.0,-46.0227,-2.1567,300.399,0.3044,374422316268.0,374422316268,22.8063,5.7622,11.1945,2016,2016-09,2016,9,12,0,2136.5870999999997,2146.38706,-0.021567110224857133,0.009898975737965214,0.010284735182531708,38.38252936154849
3650,600519.SH,贵州茅台,2016-09-13,2101.142,2108.287,2096.5887,2104.5043,1625588.0,488095080.0,16.6018,0.7951,300.2576,0.1294,377399505054.0,377399505054,22.9876,5.808,11.2836,2016,2016-09,2016,9,13,1,2123.26364,2142.58336,0.007951376659045328,0.01090920006201513,0.010801810247185748,43.73869344511004
3651,600519.SH,贵州茅台,2016-09-14,2102.1927,2116.9031,2087.5523,2098.4801,1852765.0,556106069.0,-6.0243,-0.2863,300.1493,0.1475,376319174946.0,376319174946,22.9218,5.7914,11.2513,2016,2016-09,2016,9,14,2,2113.41466,2135.14408,-0.0028625268192609132,0.010643855159790966,0.009248422009615061,45.39121440623475
3652,600519.SH,贵州茅台,2016-09-19,2101.8424,2112.49,2100.6516,2102.4028,1285210.0,385804380.0,3.9228,0.1869,300.1878,0.1023,377022645714.0,377022645714,22.9647,5.8022,11.2723,2016,2016-09,2016,9,19,0,2105.443,2129.1338100000003,0.0018693053129261727,0.011031129525368555,0.009379599508361975,48.18281224083271
3653,600519.SH,贵州茅台,2016-09-20,2106.9561,2107.0962,2059.4624,2066.1871,3489260.0,1031649944.0,-36.2157,-1.7226,295.6644,0.2778,370528103088.0,370528103088,22.5691,5.7023,11.0781,2016,2016-09,2016,9,20,1,2091.89538,2121.55443,-0.01722586176159946,0.012590593683690659,0.010271496577920888,32.25075187666799
3654,600519.SH,贵州茅台,2016-09-21,2066.8876,2069.1993,2025.208,2059.8126,3903723.0,1139374180.0,-6.3745,-0.3085,291.8686,0.3108,369384963090.0,369384963090,22.4995,5.6847,11.0439,2016,2016-09,2016,9,21,2,2086.27738,2111.43224,-0.0030851513882744763,0.009293834812629144,0.009312774218936531,32.95814431401179
3655,600519.SH,贵州茅台,2016-09-22,2061.5638,2101.3521,2059.5324,2080.3372,2960617.0,879666027.0,20.5246,0.9964,297.1225,0.2357,373065622644.0,373065622644,22.7237,5.7413,11.154,2016,2016-09,2016,9,22,3,2081.44396,2102.3538,0.009964304519741063,0.009893247648325087,0.010030638697918379,30.135315400332487
3656,600519.SH,贵州茅台,2016-09-23,2080.6174,2094.137,2069.2693,2085.2407,1267190.0,376554085.0,4.9035,0.2357,297.1568,0.1009,373944961104.0,373944961104,22.7772,5.7549,11.1803,2016,2016-09,2016,9,23,4,2078.79608,2096.10537,0.0023570698057986395,0.010088288024295792,0.009935691977324638,33.01508191647248
3657,600519.SH,贵州茅台,2016-09-26,2080.4773,2080.5473,2021.2852,2022.5461,3717608.0,1080278313.0,-62.6945,-3.0066,290.5842,0.2959,362701990794.0,362701990794,22.0924,5.5818,10.8441,2016,2016-09,2016,9,26,0,2062.82474,2084.13387,-0.030065881603020594,0.016010967527895728,0.013124992917533168,27.851370737909235
3658,600519.SH,贵州茅台,2016-09-27,2023.5969,2045.3123,2022.7563,2039.6383,1791582.0,520513707.0,17.0921,0.8451,290.533,0.1426,365767113426.0,365767113426,22.2791,5.629,10.9358,2016,2016-09,2016,9,27,1,2057.51498,2074.70518,0.008450833333292218,0.01627181657799547,0.013868564841046102,27.322668551646387
3659,600519.SH,贵州茅台,2016-09-28,2043.9814,2043.9814,2014.3503,2020.3046,2236001.0,648736325.0,-19.3337,-0.9479,290.1324,0.178,362300007498.0,362300007498,22.0679,5.5757,10.8321,2016,2016-09,2016,9,28,2,2049.61338,2067.94538,-0.009478984582707684,0.016579999776169977,0.012684305508896371,22.76751277688045
3660,600519.SH,贵州茅台,2016-09-29,2016.3818,2052.4574,2016.3818,2038.3073,2370569.0,688873467.0,18.0028,0.8911,290.5941,0.1887,365528435844.0,365528435844,22.2646,5.6253,10.9286,2016,2016-09,2016,9,29,3,2041.2074,2061.32568,0.008910884032041544,0.016367421298088144,0.012781396151346942,29.850338382210694
3661,600519.SH,贵州茅台,2016-09-30,2031.4425,2098.9004,2031.4425,2086.8518,2960350.0,880477802.0,48.5445,2.3816,297.4235,0.2357,374233886598.0,374233886598,22.7948,5.7593,11.1889,2016,2016-09,2016,9,30,4,2041.52962,2060.1628499999997,0.02381608504272137,0.0206839396281664,0.015363763190513356,41.19349725089323
3662,600519.SH,贵州茅台,2016-10-10,2091.0548,2128.5314,2091.0548,2122.2269,2110362.0,637178860.0,35.3751,1.6951,301.9287,0.168,380577685488.0,380577685488,23.1812,5.8569,11.3786,2016,2016-10,2016,10,10,0,2061.46578,2062.1452600000002,0.016951419358097297,0.012468550400847577,0.01632670668770625,48.28788144446529
3663,600519.SH,贵州茅台,2016-10-11,2129.5121,2164.537,2122.5071,2163.9766,4173675.0,1279755341.0,41.7496,1.9673,306.6255,0.3322,388064624376.0,388064624376,23.6373,5.9722,11.6024,2016,2016-10,2016,10,11,1,2086.33344,2071.92421,0.01967259014575662,0.013170907315002948,0.015898977417695203,61.27491927007226
3664,600519.SH,贵州茅台,2016-10-12,2161.0345,2161.0345,2135.8166,2142.2611,1928602.0,590793820.0,-21.7154,-1.0035,306.3327,0.1535,384170411196.0,384170411196,23.4001,5.9122,11.486,2016,2016-10,2016,10,12,2,2110.72474,2080.1690599999997,-0.010034997605796514,0.013397716591702897,0.016422763239172515,55.512372938962855
3665,600519.SH,贵州茅台,2016-10-13,2149.126,2150.1067,2126.0797,2128.7415,1614398.0,491591611.0,-13.5196,-0.6311,304.5046,0.1285,381745949442.0,381745949442,23.2524,5.8749,11.4135,2016,2016-10,2016,10,13,3,2128.81158,2085.00949,-0.006310902065112423,0.015757826512056317,0.01657771746368981,54.32344501763872
3666,600519.SH,贵州茅台,2016-10-14,2125.7995,2143.522,2123.9081,2140.7201,1269092.0,386317907.0,11.9785,0.5627,304.405,0.101,383894047680.0,383894047680,23.3832,5.908,11.4777,2016,2016-10,2016,10,14,4,2139.58524,2090.55743,0.005627080601378731,0.013344833653210784,0.016608411548727692,55.35121199806162
3667,600519.SH,贵州茅台,2016-10-17,2139.6693,2140.0196,2111.9997,2118.6544,1895703.0,574503340.0,-22.0657,-1.0308,303.0556,0.1509,379937024610.0,379937024610,23.1422,5.8471,11.3594,2016,2016-10,2016,10,17,0,2138.87074,2100.16826,-0.010307606304999939,0.012894608124470556,0.013068126605979632,57.628844244048324
3668,600519.SH,贵州茅台,2016-10-18,2119.0046,2161.0345,2115.5021,2151.6478,3038931.0,932443506.0,32.9934,1.5573,306.8327,0.2419,385853716248.0,385853716248,23.5026,5.9381,11.5363,2016,2016-10,2016,10,18,1,2136.4049800000003,2111.36921,0.015572808854525944,0.011346843555006942,0.013481007922986028,62.39363508229836
3669,600519.SH,贵州茅台,2016-10-19,2161.0345,2162.7857,2137.2176,2146.6743,1412328.0,433658685.0,-4.9735,-0.2311,307.0524,0.1124,384961815810.0,384961815810,23.4483,5.9244,11.5097,2016,2016-10,2016,10,19,2,2137.28762,2124.0061800000003,-0.0023114842494204035,0.010302464722507978,0.012771426129583829,59.34477237567911
3670,600519.SH,贵州茅台,2016-10-20,2153.259,2153.259,2135.1161,2139.8795,1407992.0,429896204.0,-6.7948,-0.3165,305.3257,0.1121,383743303944.0,383743303944,23.374,5.9057,11.4732,2016,2016-10,2016,10,20,3,2139.51522,2134.1634000000004,-0.0031652682477263383,0.009873189043008162,0.013050158533099652,57.656061536805964
3671,600519.SH,贵州茅台,2016-10-21,2137.0775,2139.8795,2119.6351,2130.843,1148332.0,349209701.0,-9.0364,-0.4223,304.1017,0.0914,382122808782.0,382122808782,23.2753,5.8807,11.4248,2016,2016-10,2016,10,21,4,2137.5398,2138.5625200000004,-0.004222901336266904,0.009721381459595408,0.011462057003766324,67.86043067464217
3672,600519.SH,贵州茅台,2016-10-24,2119.7051,2150.527,2119.7051,2150.0367,2624652.0,802002340.0,19.1936,0.9008,305.5652,0.2089,385564790754.0,385564790754,23.485,5.9337,11.5277,2016,2016-10,2016,10,24,0,2143.8162600000005,2141.3435,0.009007561795965291,0.008839629188220286,0.010561964881848254,68.08167664121433
3673,600519.SH,贵州茅台,2016-10-25,2153.259,2192.5569,2153.259,2192.1366,4376239.0,1363211035.0,42.0999,1.9581,311.5029,0.3484,393114539532.0,393114539532,23.9449,6.0499,11.7534,2016,2016-10,2016,10,25,1,2151.91402,2144.1595,0.01958101459384376,0.010324592015854372,0.01054434106624241,76.1904529647314
3674,600519.SH,贵州茅台,2016-10-26,2192.5569,2229.7533,2183.1001,2197.3202,4681307.0,1475976854.0,5.1837,0.2365,315.2916,0.3727,394044125904.0,394044125904,24.0015,6.0642,11.7812,2016,2016-10,2016,10,26,2,2162.0432,2149.66541,0.002364633663796356,0.009835311214006203,0.009757303921653132,75.22219906409437
3675,600519.SH,贵州茅台,2016-10-27,2192.4868,2229.1228,2178.617,2219.6661,3295162.0,1039017332.0,22.3459,1.017,315.316,0.2623,398051396886.0,398051396886,24.2456,6.1259,11.901,2016,2016-10,2016,10,27,3,2178.00052,2158.7578700000004,0.010169614788049453,0.008931361655549362,0.009475834943736133,72.97622528116025
3676,600519.SH,贵州茅台,2016-10-28,2224.0792,2230.5939,2199.5618,2220.927,2013733.0,637478016.0,1.2609,0.0568,316.5653,0.1603,398277512490.0,398277512490,24.2593,6.1293,11.9078,2016,2016-10,2016,10,28,4,2196.01732,2166.7785599999997,0.0005680584120288934,0.00752099728092526,0.009527954653724741,69.35969492133141
3677,600519.SH,贵州茅台,2016-10-31,2234.5867,2261.2056,2219.1758,2227.2315,4359610.0,1394967912.0,6.3045,0.2839,319.9754,0.347,399408090510.0,399408090510,24.1421,5.8186,11.9416,2016,2016-10,2016,10,31,0,2211.45628,2177.63627,0.0028386795243606766,0.007881100349458237,0.008189487901585421,64.41108672364427
3678,600519.SH,贵州茅台,2016-11-01,2227.2315,2234.5867,2210.4195,2218.3352,1951239.0,617880127.0,-8.8963,-0.3994,316.6604,0.1553,397812719304.0,397812719304,24.0457,5.7954,11.8939,2016,2016-11,2016,11,1,1,2216.6960000000004,2184.30501,-0.003994331078740476,0.005118679401285601,0.007717309720367591,68.40678471344104
3679,600519.SH,贵州茅台,2016-11-02,2214.2022,2221.6976,2197.3202,2207.8277,2063642.0,650629063.0,-10.5075,-0.4737,315.2819,0.1643,395928422604.0,395928422604,23.9318,5.768,11.8375,2016,2016-11,2016,11,2,2,2218.7975,2190.42035,-0.004736660176514418,0.00603110648181091,0.0079405639771235,69.4186357145241
3680,600519.SH,贵州茅台,2016-11-03,2206.5668,2216.7941,2200.6126,2212.5911,1869081.0,589861356.0,4.7634,0.2157,315.589,0.1488,396782637108.0,396782637108,23.9834,5.7804,11.8631,2016,2016-11,2016,11,3,3,2217.3825,2197.6915099999997,0.002157505316198405,0.0035149890754740724,0.007666893427553303,68.29527195860284
3681,600519.SH,贵州茅台,2016-11-04,2213.5017,2229.333,2199.4217,2205.3059,2061927.0,650489997.0,-7.2852,-0.3293,315.4767,0.1641,395476191396.0,395476191396,23.9045,5.7614,11.824,2016,2016-11,2016,11,4,4,2214.2582799999996,2205.1377999999995,-0.0032926101890223824,0.003607905419291836,0.007569506079267142,73.85265617369811
3682,600519.SH,贵州茅台,2016-11-07,2206.5668,2220.5768,2193.9579,2208.8785,1604780.0,505304908.0,3.5725,0.162,314.8749,0.1277,396116852274.0,396116852274,23.9432,5.7707,11.8432,2016,2016-11,2016,11,7,0,2210.58768,2211.0219800000004,0.0016200020142329574,0.00327534480398163,0.0073251706088999086,68.79888948963406
3683,600519.SH,贵州茅台,2016-11-08,2217.0743,2256.8625,2211.3302,2241.5917,3419383.0,1093003608.0,32.7132,1.481,319.6494,0.2722,401983296000.0,401983296000,24.2978,5.8562,12.0186,2016,2016-11,2016,11,8,1,2215.2389799999996,2215.96749,0.014809868446815866,0.007707041466010179,0.006169731445350059,76.37209793396217
3684,600519.SH,贵州茅台,2016-11-09,2241.5917,2255.3915,2198.1608,2219.2458,3000449.0,951077199.0,-22.3459,-0.9969,316.9783,0.2389,397976025018.0,397976025018,24.0556,5.7978,11.8988,2016,2016-11,2016,11,9,2,2217.5226,2218.1600499999995,-0.009968764605971625,0.009098842391494942,0.0072776355628810995,70.2973416582655
3685,600519.SH,贵州茅台,2016-11-10,2235.2872,2248.5967,2225.6904,2235.4974,1780496.0,568571581.0,16.2515,0.7323,319.3333,0.1417,400890403914.0,400890403914,24.2317,5.8402,11.9859,2016,2016-11,2016,11,10,3,2222.10386,2219.74318,0.007323028390996633,0.009536593849111362,0.0069270959230177025,75.81201454981695
3686,600519.SH,贵州茅台,2016-11-11,2227.5117,2229.6832,2205.1658,2207.1272,3590265.0,1133744319.0,-28.3701,-1.2691,315.7829,0.2858,395802802824.0,395802802824,23.9242,5.7661,11.8338,2016,2016-11,2016,11,11,4,2222.46812,2218.3632,-0.012690777452928459,0.011573421804581525,0.008127039854581602,63.47105035518987
3687,600519.SH,贵州茅台,2016-11-14,2210.4195,2212.6611,2171.4719,2178.4769,3992049.0,1246340872.0,-28.6503,-1.2981,312.2058,0.3178,390664953822.0,390664953822,23.6137,5.6913,11.6802,2016,2016-11,2016,11,14,0,2216.3878,2213.4877399999996,-0.012980810530539344,0.012897695707079675,0.008888706599937426,46.558421696831196
3688,600519.SH,贵州茅台,2016-11-15,2171.7521,2211.12,2171.7521,2199.6319,2447055.0,766112493.0,21.155,0.9711,313.0753,0.1948,394458671178.0,394458671178,23.843,5.7465,11.7936,2016,2016-11,2016,11,15,1,2207.9958400000005,2211.61741,0.00971091316139261,0.011265238735445214,0.009604820951946362,50.539052571441836
